Date,Time,Product,Price,Link
2026-04-02,02:26:21,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-04-02,07:14:13,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2999.0,https://amzn.in/d/0ik1OB5g
2026-04-02,18:57:53,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",30990.0,https://amzn.in/d/06Pwbey5
2026-04-03,07:10:50,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-04-03,13:05:41,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2999.0,https://amzn.in/d/0ik1OB5g
2026-04-04,07:02:16,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",31490.0,https://amzn.in/d/06Pwbey5
2026-04-05,02:34:31,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-04-05,18:45:29,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",31490.0,https://amzn.in/d/06Pwbey5
2026-04-06,07:44:39,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-04-06,13:12:52,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",33990.0,https://amzn.in/d/06Pwbey5
2026-04-06,19:01:46,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2999.0,https://amzn.in/d/0ik1OB5g
2026-04-08,07:21:33,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-04-09,13:42:31,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2999.0,https://amzn.in/d/0ik1OB5g
2026-04-10,02:37:15,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-04-10,02:37:23,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2999.0,https://amzn.in/d/0ik1OB5g
2026-04-10,07:43:08,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",42490.0,https://amzn.in/d/06Pwbey5
2026-04-12,02:40:02,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-04-12,13:03:13,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",31490.0,https://amzn.in/d/06Pwbey5
2026-04-13,08:05:05,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2999.0,https://amzn.in/d/0ik1OB5g
2026-04-14,13:28:16,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-04-15,02:35:56,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-04-15,07:47:39,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-04-15,07:47:49,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2999.0,https://amzn.in/d/0ik1OB5g
2026-04-15,19:18:28,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-04-15,19:18:37,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2999.0,https://amzn.in/d/0ik1OB5g
2026-04-16,02:43:27,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",36990.0,https://amzn.in/d/06Pwbey5
2026-04-16,02:43:39,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2999.0,https://amzn.in/d/0ik1OB5g
2026-04-17,02:38:31,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",36990.0,https://amzn.in/d/06Pwbey5
2026-04-17,02:38:38,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-04-17,07:48:21,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2999.0,https://amzn.in/d/0ik1OB5g
2026-04-17,13:21:43,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",36990.0,https://amzn.in/d/06Pwbey5
2026-04-17,19:01:58,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2999.0,https://amzn.in/d/0ik1OB5g
2026-04-18,07:09:35,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-04-18,13:04:04,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2999.0,https://amzn.in/d/0ik1OB5g
2026-04-18,18:52:43,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",36990.0,https://amzn.in/d/06Pwbey5
2026-04-19,13:03:15,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-04-20,02:46:07,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-04-20,02:46:15,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2999.0,https://amzn.in/d/0ik1OB5g
2026-04-20,08:08:55,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",37490.0,https://amzn.in/d/06Pwbey5
2026-04-20,13:44:11,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-04-20,19:06:48,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",37490.0,https://amzn.in/d/06Pwbey5
2026-04-21,02:39:36,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-04-22,13:42:17,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",35490.0,https://amzn.in/d/06Pwbey5
2026-04-23,19:10:35,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-04-23,19:10:42,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2999.0,https://amzn.in/d/0ik1OB5g
2026-04-24,08:05:05,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2999.0,https://amzn.in/d/0ik1OB5g
2026-04-24,18:53:43,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",34490.0,https://amzn.in/d/06Pwbey5
2026-04-24,18:53:55,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2999.0,https://amzn.in/d/0ik1OB5g
2026-04-25,07:18:32,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-04-25,13:06:01,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",34490.0,https://amzn.in/d/06Pwbey5
2026-04-26,07:41:25,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2999.0,https://amzn.in/d/0ik1OB5g
2026-04-26,13:08:36,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-04-26,18:56:11,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-04-27,02:50:49,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",39889.0,https://amzn.in/d/06Pwbey5
2026-04-27,08:27:00,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",39889.0,https://amzn.in/d/06Pwbey5
2026-04-27,08:27:12,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2999.0,https://amzn.in/d/0ik1OB5g
2026-04-27,13:55:37,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2999.0,https://amzn.in/d/0ik1OB5g
2026-04-28,02:57:42,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-04-28,08:25:36,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",34490.0,https://amzn.in/d/06Pwbey5
2026-04-29,19:26:33,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",34490.0,https://amzn.in/d/06Pwbey5
2026-04-29,19:26:40,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-04-30,08:22:50,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",34490.0,https://amzn.in/d/06Pwbey5
2026-04-30,19:23:23,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-05-01,08:12:05,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2999.0,https://amzn.in/d/0ik1OB5g
2026-05-01,19:13:16,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-05-02,13:13:29,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-05-03,02:57:55,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2999.0,https://amzn.in/d/0ik1OB5g
2026-05-04,02:55:15,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",32999.0,https://amzn.in/d/06Pwbey5
2026-05-04,02:55:22,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-05-04,02:55:30,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2999.0,https://amzn.in/d/0ik1OB5g
2026-05-04,08:30:00,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",32999.0,https://amzn.in/d/06Pwbey5
2026-05-04,14:02:23,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-05-04,19:41:22,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2999.0,https://amzn.in/d/0ik1OB5g
2026-05-05,19:20:16,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",32999.0,https://amzn.in/d/06Pwbey5
2026-05-06,19:46:51,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2999.0,https://amzn.in/d/0ik1OB5g
2026-05-07,02:54:44,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2999.0,https://amzn.in/d/0ik1OB5g
2026-05-07,08:34:35,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",32999.0,https://amzn.in/d/06Pwbey5
2026-05-08,02:56:35,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",32999.0,https://amzn.in/d/06Pwbey5
2026-05-09,13:19:04,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-05-09,13:19:12,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2799.0,https://amzn.in/d/0ik1OB5g
2026-05-10,03:22:53,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",32999.0,https://amzn.in/d/06Pwbey5
2026-05-10,03:23:00,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-05-10,03:23:08,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2799.0,https://amzn.in/d/0ik1OB5g
2026-05-10,13:19:38,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",32999.0,https://amzn.in/d/06Pwbey5
2026-05-10,13:19:44,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-05-11,14:53:38,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2799.0,https://amzn.in/d/0ik1OB5g
2026-05-11,19:48:23,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-05-13,08:45:09,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2799.0,https://amzn.in/d/0ik1OB5g
2026-05-14,03:30:26,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-05-14,03:30:35,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2799.0,https://amzn.in/d/0ik1OB5g
2026-05-14,14:12:43,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",33499.0,https://amzn.in/d/06Pwbey5
2026-05-14,14:12:55,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2799.0,https://amzn.in/d/0ik1OB5g
2026-05-15,14:07:45,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2799.0,https://amzn.in/d/0ik1OB5g
2026-05-16,13:23:35,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2799.0,https://amzn.in/d/0ik1OB5g
2026-05-17,03:30:48,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",37490.0,https://amzn.in/d/06Pwbey5
2026-05-17,08:22:02,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-05-17,08:22:10,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2799.0,https://amzn.in/d/0ik1OB5g
2026-05-17,13:21:55,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-05-17,19:10:35,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-05-18,15:33:30,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2999.0,https://amzn.in/d/0ik1OB5g
2026-05-18,19:44:31,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",38990.0,https://amzn.in/d/06Pwbey5
2026-05-19,09:43:56,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",37490.0,https://amzn.in/d/06Pwbey5
2026-05-20,09:34:29,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",37490.0,https://amzn.in/d/06Pwbey5
2026-05-21,19:53:25,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",37490.0,https://amzn.in/d/06Pwbey5
2026-05-21,19:53:31,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-05-23,03:20:38,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",37490.0,https://amzn.in/d/06Pwbey5
2026-05-23,03:20:44,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-05-23,08:20:15,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",38989.0,https://amzn.in/d/06Pwbey5
2026-05-23,13:26:14,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2999.0,https://amzn.in/d/0ik1OB5g
2026-05-24,08:29:39,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",37490.0,https://amzn.in/d/06Pwbey5
2026-05-24,08:29:45,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-05-24,13:27:05,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-05-24,13:27:13,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2999.0,https://amzn.in/d/0ik1OB5g
2026-05-25,10:06:55,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",37490.0,https://amzn.in/d/06Pwbey5
2026-05-26,09:57:05,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",37490.0,https://amzn.in/d/06Pwbey5
